from,to,strength,tier
fc_7464,fc_474867,8,mutual
fc_7464,fc_1117905,8,mutual
fc_7464,fc_1365284,8,mutual
fc_7464,fc_3199974,8,mutual
fc_7472,fc_190000,8,mutual
fc_7472,fc_324489,8,mutual
fc_7472,fc_506378,8,mutual
fc_7479,fc_193826,8,mutual
fc_7479,fc_196266,8,mutual
fc_7479,fc_211205,8,mutual
fc_7479,fc_211301,8,mutual
fc_7479,fc_217248,8,mutual
fc_7479,fc_316688,8,mutual
fc_7479,fc_804161,8,mutual
fc_7479,fc_900614,8,mutual
fc_7479,fc_1272397,8,mutual
fc_7479,fc_1418824,8,mutual
fc_7484,fc_454826,8,mutual
fc_7484,fc_2805297,8,mutual
fc_7548,fc_9140,8,mutual
fc_7548,fc_822494,8,mutual
fc_7548,fc_1049789,8,mutual
fc_7589,fc_464435,8,mutual
fc_7637,fc_862409,8,mutual
fc_7681,fc_1097966,8,mutual
fc_7681,fc_1168896,8,mutual
fc_7692,fc_13713,8,mutual
fc_7692,fc_191042,8,mutual
fc_7692,fc_191294,8,mutual
fc_7692,fc_196199,8,mutual
fc_7692,fc_318589,8,mutual
fc_7715,fc_19832,8,mutual
fc_7715,fc_20251,8,mutual
fc_7715,fc_247765,8,mutual
fc_7715,fc_253385,8,mutual
fc_7715,fc_269091,8,mutual
fc_7715,fc_279477,8,mutual
fc_7715,fc_347050,8,mutual
fc_7715,fc_489795,8,mutual
fc_7715,fc_527771,8,mutual
fc_7715,fc_1099555,8,mutual
fc_7732,fc_1035587,8,mutual
fc_7761,fc_1035587,8,mutual
fc_7806,fc_564447,8,mutual
fc_7811,fc_18517,8,mutual
fc_7872,fc_14467,8,mutual
fc_7933,fc_330642,8,mutual
fc_7960,fc_16353,8,mutual
fc_7960,fc_813759,8,mutual
fc_7960,fc_1076300,8,mutual
fc_7996,fc_20434,8,mutual
fc_7996,fc_430681,8,mutual
fc_7996,fc_874368,8,mutual
fc_8004,fc_222896,8,mutual
fc_8004,fc_247765,8,mutual
fc_8004,fc_308433,8,mutual
fc_8004,fc_383508,8,mutual
fc_8004,fc_469406,8,mutual
fc_8004,fc_483713,8,mutual
fc_8004,fc_502565,8,mutual
fc_8004,fc_971492,8,mutual
fc_8046,fc_11188,8,mutual
fc_8106,fc_16863,8,mutual
fc_8106,fc_194882,8,mutual
fc_8106,fc_198164,8,mutual
fc_8106,fc_265909,8,mutual
fc_8106,fc_333517,8,mutual
fc_8106,fc_347050,8,mutual
fc_8106,fc_389389,8,mutual
fc_8106,fc_445796,8,mutual
fc_8106,fc_456627,8,mutual
fc_8106,fc_565068,8,mutual
fc_8106,fc_1550542,8,mutual
fc_8106,fc_2690568,8,mutual
fc_8147,fc_10906,8,mutual
fc_8147,fc_15983,8,mutual
fc_8147,fc_242267,8,mutual
fc_8147,fc_273503,8,mutual
fc_8151,fc_15479,8,mutual
fc_8151,fc_15549,8,mutual
fc_8151,fc_206967,8,mutual
fc_8151,fc_373904,8,mutual
fc_8151,fc_384969,8,mutual
fc_8151,fc_514113,8,mutual
fc_8151,fc_1113637,8,mutual
fc_8151,fc_1611628,8,mutual
fc_8151,fc_2112252,8,mutual
fc_8152,fc_9140,8,mutual
fc_8152,fc_11984,8,mutual
fc_8152,fc_218957,8,mutual
fc_8152,fc_340678,8,mutual
fc_8152,fc_369360,8,mutual
fc_8152,fc_969296,8,mutual
fc_8152,fc_1050955,8,mutual
fc_8152,fc_1116946,8,mutual
fc_8152,fc_1975247,8,mutual
fc_8152,fc_2282539,8,mutual
fc_8173,fc_241620,8,mutual
fc_8173,fc_248226,8,mutual
fc_8173,fc_281260,8,mutual
fc_8201,fc_191042,8,mutual
fc_8201,fc_1047101,8,mutual
fc_8332,fc_280736,8,mutual
fc_8332,fc_1024900,8,mutual
fc_8332,fc_1093617,8,mutual
fc_8373,fc_1052290,8,mutual
fc_8425,fc_265766,8,mutual
fc_8425,fc_283431,8,mutual
fc_8425,fc_1229537,8,mutual
fc_8425,fc_1387725,8,mutual
fc_8447,fc_208417,8,mutual
fc_8447,fc_342433,8,mutual
fc_8447,fc_410023,8,mutual
fc_8447,fc_757078,8,mutual
fc_8447,fc_791687,8,mutual
fc_8447,fc_794899,8,mutual
fc_8447,fc_1043651,8,mutual
fc_8447,fc_1044514,8,mutual
fc_8447,fc_1127682,8,mutual
fc_8447,fc_2564631,8,mutual
fc_8447,fc_3199974,8,mutual
fc_8481,fc_378176,8,mutual
fc_8481,fc_417554,8,mutual
fc_8481,fc_882773,8,mutual
fc_8594,fc_889972,8,mutual
fc_8637,fc_369904,8,mutual
fc_8637,fc_877204,8,mutual
fc_8637,fc_1024885,8,mutual
fc_8637,fc_1770601,8,mutual
fc_8680,fc_15549,8,mutual
fc_8685,fc_192300,8,mutual
fc_8685,fc_1019663,8,mutual
fc_8685,fc_2477539,8,mutual
fc_8685,fc_2771439,8,mutual
fc_8706,fc_191593,8,mutual
fc_8706,fc_215293,8,mutual
fc_8706,fc_262800,8,mutual
fc_8706,fc_368154,8,mutual
fc_8706,fc_971492,8,mutual
fc_8706,fc_1090743,8,mutual
fc_8706,fc_1136564,8,mutual
fc_8706,fc_1329650,8,mutual
fc_8706,fc_1488128,8,mutual
fc_8706,fc_1496895,8,mutual
fc_8770,fc_17472,8,mutual
fc_8770,fc_245301,8,mutual
fc_8770,fc_484277,8,mutual
fc_8770,fc_887924,8,mutual
fc_8794,fc_20603,8,mutual
fc_8794,fc_379102,8,mutual
fc_8794,fc_497288,8,mutual
fc_8794,fc_1011461,8,mutual
fc_8794,fc_1419449,8,mutual
fc_8942,fc_408811,8,mutual
fc_8942,fc_1050955,8,mutual
fc_8942,fc_1453654,8,mutual
fc_8942,fc_1611628,8,mutual
fc_8949,fc_14430,8,mutual
fc_8949,fc_250008,8,mutual
fc_8949,fc_392370,8,mutual
fc_8949,fc_458764,8,mutual
fc_8949,fc_900519,8,mutual
fc_8949,fc_971492,8,mutual
fc_8949,fc_1022306,8,mutual
fc_8998,fc_1046430,8,mutual
fc_8998,fc_1090743,8,mutual
fc_8998,fc_1102924,8,mutual
fc_9008,fc_10201,8,mutual
fc_9052,fc_10081,8,mutual
fc_9052,fc_729955,8,mutual
fc_9055,fc_10990,8,mutual
fc_9055,fc_11244,8,mutual
fc_9055,fc_14885,8,mutual
fc_9055,fc_17124,8,mutual
fc_9055,fc_311933,8,mutual
fc_9055,fc_446697,8,mutual
fc_9055,fc_480509,8,mutual
fc_9055,fc_1116946,8,mutual
fc_9055,fc_1365284,8,mutual
fc_9111,fc_316097,8,mutual
fc_9111,fc_382890,8,mutual
fc_9111,fc_450187,8,mutual
fc_9111,fc_869714,8,mutual
fc_9134,fc_12163,8,mutual
fc_9134,fc_940034,8,mutual
fc_9135,fc_242453,8,mutual
fc_9135,fc_479608,8,mutual
fc_9135,fc_995449,8,mutual
fc_9140,fc_18723,8,mutual
fc_9140,fc_288425,8,mutual
fc_9140,fc_509624,8,mutual
fc_9166,fc_789161,8,mutual
fc_9176,fc_757078,8,mutual
fc_9178,fc_301815,8,mutual
fc_9198,fc_18517,8,mutual
fc_9218,fc_244440,8,mutual
fc_9218,fc_410626,8,mutual
fc_9218,fc_1046430,8,mutual
fc_9218,fc_1351858,8,mutual
fc_9218,fc_1444598,8,mutual
fc_9222,fc_18506,8,mutual
fc_9222,fc_193796,8,mutual
fc_9222,fc_719715,8,mutual
fc_9222,fc_798650,8,mutual
fc_9228,fc_885436,8,mutual
fc_9270,fc_20522,8,mutual
fc_9270,fc_229608,8,mutual
fc_9270,fc_328068,8,mutual
fc_9280,fc_749097,8,mutual
fc_9326,fc_216983,8,mutual
fc_9326,fc_240932,8,mutual
fc_9326,fc_1114563,8,mutual
fc_9353,fc_228795,8,mutual
fc_9353,fc_339009,8,mutual
fc_9353,fc_475488,8,mutual
fc_9353,fc_533436,8,mutual
fc_9410,fc_472273,8,mutual
fc_9412,fc_193853,8,mutual
fc_9412,fc_193906,8,mutual
fc_9412,fc_218278,8,mutual
fc_9412,fc_382891,8,mutual
fc_9412,fc_1138636,8,mutual
fc_9412,fc_1612623,8,mutual
fc_9412,fc_2564631,8,mutual
fc_9417,fc_490435,8,mutual
fc_9423,fc_193796,8,mutual
fc_9423,fc_368428,8,mutual
fc_9423,fc_384715,8,mutual
fc_9429,fc_1422526,8,mutual
fc_9451,fc_378416,8,mutual
fc_9451,fc_409573,8,mutual
fc_9451,fc_477126,8,mutual
fc_9451,fc_480793,8,mutual
fc_9459,fc_191864,8,mutual
fc_9459,fc_485952,8,mutual
fc_9459,fc_657370,8,mutual
fc_9459,fc_822494,8,mutual
fc_9459,fc_1019542,8,mutual
fc_9459,fc_1049783,8,mutual
fc_9459,fc_1357539,8,mutual
fc_9507,fc_20066,8,mutual
fc_9507,fc_410781,8,mutual
fc_9507,fc_466312,8,mutual
fc_9507,fc_1356870,8,mutual
fc_9507,fc_3199974,8,mutual
fc_9540,fc_757078,8,mutual
fc_9548,fc_12163,8,mutual
fc_9548,fc_831549,8,mutual
fc_9548,fc_1382907,8,mutual
fc_9548,fc_2477539,8,mutual
fc_9581,fc_886379,8,mutual
fc_9581,fc_1727567,8,mutual
fc_9581,fc_1779278,8,mutual
fc_9635,fc_10044,8,mutual
fc_9644,fc_10044,8,mutual
fc_9650,fc_231754,8,mutual
fc_9667,fc_16914,8,mutual
fc_9667,fc_335087,8,mutual
fc_9749,fc_14009,8,mutual
fc_9749,fc_383508,8,mutual
fc_9749,fc_822494,8,mutual
fc_9789,fc_13674,8,mutual
fc_9789,fc_450187,8,mutual
fc_9801,fc_15792,8,mutual
fc_9801,fc_249586,8,mutual
fc_9801,fc_480067,8,mutual
fc_9801,fc_1076251,8,mutual
fc_9804,fc_13874,8,mutual
fc_9804,fc_20244,8,mutual
fc_9804,fc_351855,8,mutual
fc_9856,fc_12635,8,mutual
fc_9856,fc_3199974,8,mutual
fc_9933,fc_11344,8,mutual
fc_9933,fc_211275,8,mutual
fc_9933,fc_318447,8,mutual
fc_9933,fc_431541,8,mutual
fc_9933,fc_440747,8,mutual
fc_9933,fc_1522652,8,mutual
fc_10032,fc_226519,8,mutual
fc_10032,fc_1143161,8,mutual
fc_10044,fc_210451,8,mutual
fc_10044,fc_235510,8,mutual
fc_10044,fc_292832,8,mutual
fc_10044,fc_1119721,8,mutual
fc_10044,fc_1127615,8,mutual
fc_10044,fc_1148149,8,mutual
fc_10081,fc_14467,8,mutual
fc_10081,fc_238619,8,mutual
fc_10174,fc_375245,8,mutual
fc_10174,fc_665530,8,mutual
fc_10174,fc_973002,8,mutual
fc_10174,fc_1356870,8,mutual
fc_10178,fc_217234,8,mutual
fc_10178,fc_1118370,8,mutual
fc_10178,fc_1119091,8,mutual
fc_10250,fc_13495,8,mutual
fc_10259,fc_212364,8,mutual
fc_10259,fc_509624,8,mutual
fc_10420,fc_294896,8,mutual
fc_10420,fc_1019663,8,mutual
fc_10420,fc_1111387,8,mutual
fc_10610,fc_16522,8,mutual
fc_10610,fc_1089697,8,mutual
fc_10623,fc_390829,8,mutual
fc_10623,fc_1024376,8,mutual
fc_10655,fc_1075360,8,mutual
fc_10686,fc_16353,8,mutual
fc_10686,fc_18843,8,mutual
fc_10686,fc_1076251,8,mutual
fc_10695,fc_11369,8,mutual
fc_10695,fc_269091,8,mutual
fc_10695,fc_1024885,8,mutual
fc_10715,fc_14532,8,mutual
fc_10766,fc_191042,8,mutual
fc_10799,fc_324497,8,mutual
fc_10799,fc_410626,8,mutual
fc_10799,fc_1076251,8,mutual
fc_10799,fc_1314464,8,mutual
fc_10799,fc_1522662,8,mutual
fc_10799,fc_2831157,8,mutual
fc_10810,fc_328829,8,mutual
fc_10810,fc_373904,8,mutual
fc_10822,fc_15549,8,mutual
fc_10822,fc_20005,8,mutual
fc_10822,fc_235813,8,mutual
fc_10822,fc_238425,8,mutual
fc_10822,fc_269091,8,mutual
fc_10822,fc_342680,8,mutual
fc_10822,fc_347050,8,mutual
fc_10822,fc_483713,8,mutual
fc_10822,fc_539854,8,mutual
fc_10900,fc_318447,8,mutual
fc_10900,fc_1105154,8,mutual
fc_10900,fc_1115713,8,mutual
fc_10906,fc_242020,8,mutual
fc_10906,fc_273383,8,mutual
fc_10906,fc_899844,8,mutual
fc_10906,fc_943967,8,mutual
fc_10906,fc_1392108,8,mutual
fc_10914,fc_11235,8,mutual
fc_10914,fc_17070,8,mutual
fc_10947,fc_247765,8,mutual
fc_10947,fc_253127,8,mutual
fc_10947,fc_2564631,8,mutual
fc_10956,fc_193912,8,mutual
fc_10956,fc_236443,8,mutual
fc_10956,fc_268438,8,mutual
fc_10956,fc_555340,8,mutual
fc_10956,fc_722082,8,mutual
fc_10956,fc_812150,8,mutual
fc_10956,fc_878931,8,mutual
fc_10956,fc_3199974,8,mutual
fc_10976,fc_16906,8,mutual
fc_10976,fc_238619,8,mutual
fc_10976,fc_471215,8,mutual
fc_10976,fc_1075107,8,mutual
fc_10981,fc_18989,8,mutual
fc_11188,fc_18559,8,mutual
fc_11188,fc_211272,8,mutual
fc_11188,fc_374116,8,mutual
fc_11188,fc_377776,8,mutual
fc_11213,fc_189297,8,mutual
fc_11213,fc_228053,8,mutual
fc_11213,fc_277486,8,mutual
fc_11213,fc_389456,8,mutual
fc_11213,fc_885391,8,mutual
fc_11213,fc_1463820,8,mutual
fc_11213,fc_1479007,8,mutual
fc_11213,fc_1512756,8,mutual
fc_11244,fc_430484,8,mutual
fc_11244,fc_1559032,8,mutual
fc_11244,fc_2664317,8,mutual
fc_11279,fc_1611250,8,mutual
fc_11298,fc_454145,8,mutual
fc_11344,fc_248093,8,mutual
fc_11344,fc_301815,8,mutual
fc_11344,fc_323746,8,mutual
fc_11344,fc_845065,8,mutual
fc_11344,fc_1346079,8,mutual
fc_11369,fc_12778,8,mutual
fc_11369,fc_15357,8,mutual
fc_11369,fc_19146,8,mutual
fc_11369,fc_248339,8,mutual
fc_11369,fc_1073740,8,mutual
fc_11388,fc_247765,8,mutual
fc_11388,fc_262473,8,mutual
fc_11388,fc_263314,8,mutual
fc_11491,fc_262857,8,mutual
fc_11500,fc_955747,8,mutual
fc_11500,fc_1345148,8,mutual
fc_11500,fc_1536156,8,mutual
fc_11508,fc_193912,8,mutual
fc_11508,fc_419984,8,mutual
fc_11508,fc_3314483,8,mutual
fc_11510,fc_12142,8,mutual
fc_11510,fc_262123,8,mutual
fc_11517,fc_253252,8,mutual
fc_11517,fc_342085,8,mutual
fc_11517,fc_1021290,8,mutual
fc_11528,fc_442732,8,mutual
fc_11528,fc_473065,8,mutual
fc_11528,fc_514113,8,mutual
fc_11548,fc_14241,8,mutual
fc_11599,fc_12623,8,mutual
fc_11599,fc_278406,8,mutual
fc_11599,fc_432913,8,mutual
fc_11599,fc_618081,8,mutual
fc_11599,fc_1118370,8,mutual
fc_11599,fc_1365284,8,mutual
fc_11632,fc_190597,8,mutual
fc_11642,fc_446308,8,mutual
fc_11642,fc_757078,8,mutual
fc_11701,fc_263314,8,mutual
fc_11770,fc_243294,8,mutual
fc_11770,fc_308433,8,mutual
fc_11770,fc_393331,8,mutual
fc_11770,fc_1259952,8,mutual
fc_11778,fc_17124,8,mutual
fc_11778,fc_1035587,8,mutual
fc_11778,fc_1377953,8,mutual
fc_11818,fc_12111,8,mutual
fc_11866,fc_417384,8,mutual
fc_11961,fc_17124,8,mutual
fc_11973,fc_293726,8,mutual
fc_11984,fc_210045,8,mutual
fc_11984,fc_248940,8,mutual
fc_12031,fc_12777,8,mutual
fc_12031,fc_316688,8,mutual
fc_12048,fc_217248,8,mutual
fc_12048,fc_240970,8,mutual
fc_12048,fc_483365,8,mutual
fc_12048,fc_1019663,8,mutual
fc_12118,fc_1403670,8,mutual
fc_12152,fc_277952,8,mutual
fc_12152,fc_876478,8,mutual
fc_12152,fc_1020654,8,mutual
fc_12152,fc_2597272,8,mutual
fc_12163,fc_14206,8,mutual
fc_12163,fc_326995,8,mutual
fc_12163,fc_1085673,8,mutual
fc_12163,fc_2850895,8,mutual
fc_12193,fc_1429346,8,mutual
fc_12224,fc_349030,8,mutual
fc_12256,fc_19615,8,mutual
fc_12256,fc_190000,8,mutual
fc_12256,fc_1338733,8,mutual
fc_12256,fc_1426035,8,mutual
fc_12567,fc_14467,8,mutual
fc_12567,fc_393331,8,mutual
fc_12567,fc_853773,8,mutual
fc_12567,fc_1024885,8,mutual
fc_12567,fc_1331766,8,mutual
fc_12567,fc_1346181,8,mutual
fc_12580,fc_13682,8,mutual
fc_12580,fc_193423,8,mutual
fc_12590,fc_321476,8,mutual
fc_12590,fc_484174,8,mutual
fc_12590,fc_1323461,8,mutual
fc_12623,fc_16969,8,mutual
fc_12623,fc_17592,8,mutual
fc_12623,fc_326181,8,mutual
fc_12635,fc_2238714,8,mutual
fc_12725,fc_1097636,8,mutual
fc_12725,fc_1457917,8,mutual
fc_12731,fc_198783,8,mutual
fc_12731,fc_456627,8,mutual
fc_12731,fc_607837,8,mutual
fc_12731,fc_1113654,8,mutual
fc_12731,fc_1490687,8,mutual
fc_12731,fc_1505262,8,mutual
fc_12731,fc_3068541,8,mutual
fc_12741,fc_1115786,8,mutual
fc_12778,fc_16906,8,mutual
fc_12778,fc_324489,8,mutual
fc_12778,fc_477997,8,mutual
fc_12778,fc_1407809,8,mutual
fc_12778,fc_1415827,8,mutual
fc_12785,fc_17070,8,mutual
fc_12785,fc_287750,8,mutual
fc_12785,fc_333517,8,mutual
fc_12785,fc_1109872,8,mutual
fc_12825,fc_16467,8,mutual
fc_12871,fc_193906,8,mutual
fc_12938,fc_294896,8,mutual
fc_12938,fc_1019663,8,mutual
fc_12938,fc_3199974,8,mutual
fc_12949,fc_382890,8,mutual
fc_12990,fc_208417,8,mutual
fc_12990,fc_274278,8,mutual
fc_12990,fc_894095,8,mutual
fc_13030,fc_512579,8,mutual
fc_13030,fc_1046308,8,mutual
fc_13033,fc_247853,8,mutual
fc_13089,fc_20005,8,mutual
fc_13089,fc_204221,8,mutual
fc_13089,fc_224429,8,mutual
fc_13089,fc_245124,8,mutual
fc_13089,fc_316097,8,mutual
fc_13089,fc_2412325,8,mutual
fc_13089,fc_2831157,8,mutual
fc_13121,fc_211511,8,mutual
fc_13165,fc_16823,8,mutual
fc_13165,fc_196266,8,mutual
fc_13165,fc_851239,8,mutual
fc_13165,fc_885436,8,mutual
fc_13194,fc_18391,8,mutual
fc_13194,fc_382890,8,mutual
fc_13220,fc_469406,8,mutual
fc_13267,fc_1331766,8,mutual
fc_13305,fc_461719,8,mutual
fc_13323,fc_325644,8,mutual
fc_13323,fc_336103,8,mutual
fc_13323,fc_426167,8,mutual
fc_13323,fc_658316,8,mutual
fc_13323,fc_1044514,8,mutual
fc_13323,fc_1319768,8,mutual
fc_13323,fc_1379770,8,mutual
fc_13323,fc_2412325,8,mutual
fc_13323,fc_2564631,8,mutual
fc_13434,fc_216983,8,mutual
fc_13495,fc_1178223,8,mutual
fc_13495,fc_1178232,8,mutual
fc_13505,fc_191780,8,mutual
fc_13505,fc_230941,8,mutual
fc_13505,fc_378176,8,mutual
fc_13505,fc_816432,8,mutual
fc_13505,fc_1011461,8,mutual
fc_13505,fc_1102870,8,mutual
fc_13560,fc_15434,8,mutual
fc_13560,fc_282355,8,mutual
fc_13572,fc_17472,8,mutual
fc_13572,fc_484277,8,mutual
fc_13577,fc_253981,8,mutual
fc_13577,fc_307654,8,mutual
fc_13577,fc_847717,8,mutual
fc_13577,fc_1046308,8,mutual
fc_13626,fc_692828,8,mutual
fc_13659,fc_446441,8,mutual
fc_13659,fc_479170,8,mutual
fc_13659,fc_868055,8,mutual
fc_13659,fc_1108781,8,mutual
fc_13674,fc_14885,8,mutual
fc_13674,fc_211693,8,mutual
fc_13674,fc_269523,8,mutual
fc_13682,fc_192300,8,mutual
fc_13796,fc_618081,8,mutual
fc_13796,fc_802728,8,mutual
fc_13796,fc_1660584,8,mutual
fc_13797,fc_14885,8,mutual
fc_13797,fc_20198,8,mutual
fc_13797,fc_296687,8,mutual
fc_13797,fc_401491,8,mutual
fc_13797,fc_403020,8,mutual
fc_13797,fc_451420,8,mutual
fc_13797,fc_522165,8,mutual
fc_13833,fc_257231,8,mutual
fc_13833,fc_528707,8,mutual
fc_13833,fc_1109872,8,mutual
fc_13833,fc_1114563,8,mutual
fc_13837,fc_15207,8,mutual
fc_13837,fc_253127,8,mutual
fc_13837,fc_828091,8,mutual
fc_13874,fc_210671,8,mutual
fc_13874,fc_409059,8,mutual
fc_13874,fc_436602,8,mutual
fc_13874,fc_440475,8,mutual
fc_13874,fc_790263,8,mutual
fc_13874,fc_797859,8,mutual
fc_13874,fc_859977,8,mutual
fc_13874,fc_990531,8,mutual
fc_13874,fc_1134870,8,mutual
fc_13874,fc_1368424,8,mutual
fc_13874,fc_1425279,8,mutual
fc_13874,fc_1439821,8,mutual
fc_13874,fc_2272376,8,mutual
fc_13893,fc_15983,8,mutual
fc_13893,fc_474716,8,mutual
fc_13893,fc_480509,8,mutual
fc_13901,fc_196266,8,mutual
fc_13901,fc_253764,8,mutual
fc_13901,fc_323251,8,mutual
fc_13901,fc_368428,8,mutual
fc_13901,fc_853773,8,mutual
fc_13901,fc_868055,8,mutual
fc_13901,fc_1097690,8,mutual
fc_13948,fc_507578,8,mutual
fc_13994,fc_354220,8,mutual
fc_14009,fc_15211,8,mutual
fc_14009,fc_475330,8,mutual
fc_14009,fc_973002,8,mutual
fc_14052,fc_485952,8,mutual
fc_14191,fc_398670,8,mutual
fc_14199,fc_19832,8,mutual
fc_14199,fc_248226,8,mutual
fc_14199,fc_895355,8,mutual
fc_14199,fc_1049783,8,mutual
fc_14206,fc_16214,8,mutual
fc_14206,fc_206967,8,mutual
fc_14206,fc_218957,8,mutual
fc_14206,fc_252239,8,mutual
fc_14206,fc_349061,8,mutual
fc_14206,fc_405690,8,mutual
fc_14206,fc_421661,8,mutual
fc_14206,fc_527771,8,mutual
fc_14206,fc_868055,8,mutual
fc_14206,fc_1013491,8,mutual
fc_14217,fc_423770,8,mutual
fc_14217,fc_441956,8,mutual
fc_14217,fc_450187,8,mutual
fc_14217,fc_471160,8,mutual
fc_14230,fc_1465264,8,mutual
fc_14241,fc_15549,8,mutual
fc_14241,fc_16214,8,mutual
fc_14241,fc_17354,8,mutual
fc_14241,fc_384969,8,mutual
fc_14241,fc_407763,8,mutual
fc_14299,fc_18989,8,mutual
fc_14299,fc_346063,8,mutual
fc_14356,fc_17472,8,mutual
fc_14396,fc_321476,8,mutual
fc_14396,fc_335087,8,mutual
fc_14396,fc_436602,8,mutual
fc_14396,fc_482872,8,mutual
fc_14396,fc_790263,8,mutual
fc_14396,fc_797859,8,mutual
fc_14396,fc_1146256,8,mutual
fc_14396,fc_1368424,8,mutual
fc_14396,fc_1425279,8,mutual
fc_14396,fc_1439821,8,mutual
fc_14396,fc_2272376,8,mutual
fc_14415,fc_856707,8,mutual
fc_14415,fc_1029047,8,mutual
fc_14430,fc_228795,8,mutual
fc_14467,fc_240239,8,mutual
fc_14467,fc_719715,8,mutual
fc_14467,fc_977233,8,mutual
fc_14515,fc_242052,8,mutual
fc_14515,fc_367123,8,mutual
fc_14515,fc_1105154,8,mutual
fc_14601,fc_446308,8,mutual
fc_14607,fc_466111,8,mutual
fc_14642,fc_188589,8,mutual
fc_14642,fc_238425,8,mutual
fc_14642,fc_253127,8,mutual
fc_14642,fc_328626,8,mutual
fc_14782,fc_309167,8,mutual
fc_14782,fc_337511,8,mutual
fc_14885,fc_20198,8,mutual
fc_14885,fc_215589,8,mutual
fc_14885,fc_247865,8,mutual
fc_14885,fc_248713,8,mutual
fc_14885,fc_347860,8,mutual
fc_14885,fc_403020,8,mutual
fc_14885,fc_411326,8,mutual
fc_14885,fc_515449,8,mutual
fc_14885,fc_522165,8,mutual
fc_14885,fc_871298,8,mutual
fc_14885,fc_911676,8,mutual
fc_14890,fc_436577,8,mutual
fc_14922,fc_451420,8,mutual
fc_14922,fc_1337808,8,mutual
fc_14932,fc_394973,8,mutual
fc_14932,fc_849538,8,mutual
fc_14932,fc_850157,8,mutual
fc_14932,fc_865696,8,mutual
fc_15040,fc_217155,8,mutual
fc_15053,fc_313283,8,mutual
fc_15104,fc_282355,8,mutual
fc_15126,fc_308369,8,mutual
fc_15207,fc_312016,8,mutual
fc_15207,fc_514113,8,mutual
fc_15211,fc_316097,8,mutual
fc_15211,fc_386021,8,mutual
fc_15211,fc_430484,8,mutual
fc_15211,fc_507955,8,mutual
fc_15211,fc_782978,8,mutual
fc_15211,fc_1490687,8,mutual
fc_15226,fc_245301,8,mutual
fc_15255,fc_262800,8,mutual
fc_15255,fc_514113,8,mutual
fc_15255,fc_597938,8,mutual
fc_15255,fc_665530,8,mutual
fc_15380,fc_342433,8,mutual
fc_15380,fc_2564631,8,mutual
fc_15434,fc_18586,8,mutual
fc_15434,fc_249586,8,mutual
fc_15434,fc_822727,8,mutual
fc_15479,fc_235510,8,mutual
fc_15479,fc_342680,8,mutual
fc_15479,fc_1088010,8,mutual
fc_15513,fc_17459,8,mutual
fc_15513,fc_276562,8,mutual
fc_15513,fc_311845,8,mutual
fc_15513,fc_318856,8,mutual
fc_15513,fc_368013,8,mutual
fc_15513,fc_369863,8,mutual
fc_15513,fc_372474,8,mutual
fc_15513,fc_480509,8,mutual
fc_15513,fc_483713,8,mutual
fc_15513,fc_1127682,8,mutual
fc_15549,fc_285541,8,mutual
fc_15549,fc_489795,8,mutual
fc_15549,fc_885142,8,mutual
fc_15549,fc_955747,8,mutual
fc_15549,fc_1116946,8,mutual
fc_15549,fc_1251272,8,mutual
fc_15549,fc_2682691,8,mutual
fc_15602,fc_196328,8,mutual
fc_15657,fc_18791,8,mutual
fc_15683,fc_20258,8,mutual
fc_15683,fc_423406,8,mutual
fc_15683,fc_432880,8,mutual
fc_15683,fc_451420,8,mutual
fc_15732,fc_196215,8,mutual
fc_15732,fc_210045,8,mutual
fc_15732,fc_286812,8,mutual
fc_15732,fc_789161,8,mutual
fc_15744,fc_417374,8,mutual
fc_15744,fc_507578,8,mutual
fc_15744,fc_863791,8,mutual
fc_15744,fc_1149726,8,mutual
fc_15792,fc_17742,8,mutual
fc_15792,fc_193172,8,mutual
fc_15792,fc_232028,8,mutual
fc_15792,fc_322611,8,mutual
fc_15792,fc_347050,8,mutual
fc_15792,fc_380221,8,mutual
fc_15792,fc_1117113,8,mutual
fc_15821,fc_853773,8,mutual
fc_15821,fc_941554,8,mutual
fc_15862,fc_309091,8,mutual
fc_15867,fc_281676,8,mutual
fc_15881,fc_1093215,8,mutual
fc_15881,fc_1611250,8,mutual
fc_15983,fc_866631,8,mutual
fc_16085,fc_334808,8,mutual
fc_16085,fc_1322716,8,mutual
fc_16098,fc_16906,8,mutual
fc_16098,fc_18989,8,mutual
fc_16098,fc_802728,8,mutual
fc_16098,fc_1022212,8,mutual
fc_16098,fc_1024885,8,mutual
fc_16098,fc_1363917,8,mutual
fc_16148,fc_495139,8,mutual
fc_16148,fc_1045847,8,mutual
fc_16156,fc_241873,8,mutual
fc_16214,fc_20066,8,mutual
fc_16214,fc_272109,8,mutual
fc_16214,fc_1007423,8,mutual
fc_16303,fc_817332,8,mutual
fc_16333,fc_309998,8,mutual
fc_16333,fc_319624,8,mutual
fc_16333,fc_427204,8,mutual
fc_16333,fc_475488,8,mutual
fc_16340,fc_263314,8,mutual
fc_16340,fc_469659,8,mutual
fc_16340,fc_585995,8,mutual
fc_16342,fc_1040819,8,mutual
fc_16353,fc_210045,8,mutual
fc_16353,fc_1081012,8,mutual
fc_16355,fc_18506,8,mutual
fc_16355,fc_994434,8,mutual
fc_16355,fc_1450514,8,mutual
fc_16405,fc_1105923,8,mutual
fc_16512,fc_287750,8,mutual
fc_16512,fc_1377953,8,mutual
