from,to,strength,tier
tw_27724827,tw_90995027,8,mutual
tw_12249,tw_795649,8,mutual
tw_148204565,tw_65981257,8,mutual
tw_18581803,tw_23138959,8,mutual
tw_255790981,tw_29145184,8,mutual
tw_41147062,tw_52768208,8,mutual
tw_130536405,tw_347509724,8,mutual
tw_270673659,tw_299105597,8,mutual
tw_33923,tw_60033,8,mutual
tw_328590469,tw_386204281,8,mutual
tw_157406727,tw_283762107,8,mutual
tw_212340401,tw_223990701,8,mutual
tw_18776605,tw_20683482,8,mutual
tw_149027072,tw_27167977,8,mutual
tw_354375115,tw_356190582,8,mutual
tw_14517343,tw_16453996,8,mutual
tw_276577539,tw_339985764,8,mutual
tw_22273748,tw_52361963,8,mutual
tw_15987295,tw_19655985,8,mutual
tw_131601987,tw_7846,8,mutual
tw_11461102,tw_12681982,8,mutual
tw_10228272,tw_972651,8,mutual
tw_103865085,tw_14807898,8,mutual
tw_21549924,tw_90779436,8,mutual
tw_10792712,tw_15643370,8,mutual
tw_16098603,tw_17092592,8,mutual
tw_36795587,tw_52695031,8,mutual
tw_21808052,tw_80245884,8,mutual
tw_15294801,tw_16334824,8,mutual
tw_100174502,tw_35722372,8,mutual
tw_384452872,tw_430684439,8,mutual
tw_13185852,tw_13461662,8,mutual
tw_618593,tw_756278,8,mutual
tw_16372635,tw_23238377,8,mutual
tw_14363438,tw_16292537,8,mutual
tw_25026165,tw_73019162,8,mutual
tw_106514999,tw_277880296,8,mutual
tw_166358938,tw_253160190,8,mutual
tw_14807093,tw_162442852,8,mutual
tw_14870178,tw_33519870,8,mutual
tw_15827269,tw_5763262,8,mutual
tw_19040580,tw_20315513,8,mutual
tw_290879947,tw_38318973,8,mutual
tw_122381821,tw_242024994,8,mutual
tw_247823881,tw_287286883,8,mutual
tw_14692604,tw_15638249,8,mutual
tw_15680204,tw_238289569,8,mutual
tw_13039372,tw_22207520,8,mutual
tw_19879321,tw_7718462,8,mutual
tw_103598216,tw_134627129,8,mutual
tw_101204352,tw_343415573,8,mutual
tw_12193342,tw_16399949,8,mutual
tw_22721166,tw_67819221,8,mutual
tw_196680777,tw_461410856,8,mutual
tw_17446621,tw_18131961,8,mutual
tw_269930499,tw_368829926,8,mutual
tw_19343218,tw_793830,8,mutual
tw_14108346,tw_793830,8,mutual
tw_2017511,tw_70747051,8,mutual
tw_187722919,tw_346880024,8,mutual
tw_335903825,tw_369283865,8,mutual
tw_347508389,tw_75914648,8,mutual
tw_221829166,tw_239222686,8,mutual
tw_14207125,tw_7718462,8,mutual
tw_131613362,tw_259842341,8,mutual
tw_16929470,tw_70736745,8,mutual
tw_6017542,tw_7744592,8,mutual
tw_217856118,tw_225784456,8,mutual
tw_43695113,tw_95164862,8,mutual
tw_10350,tw_248044499,8,mutual
tw_116807493,tw_17092592,8,mutual
tw_124528830,tw_83943787,8,mutual
tw_18709570,tw_31808762,8,mutual
tw_110146442,tw_127713437,8,mutual
tw_19653925,tw_41121600,8,mutual
tw_230880104,tw_43003845,8,mutual
tw_153181186,tw_35097545,8,mutual
tw_111164068,tw_121281725,8,mutual
tw_13538172,tw_6054912,8,mutual
tw_15485441,tw_30364057,8,mutual
tw_294854135,tw_314912550,8,mutual
tw_160237722,tw_206923844,8,mutual
tw_18767699,tw_278606956,8,mutual
tw_23841406,tw_92359611,8,mutual
tw_3829151,tw_6449392,8,mutual
tw_15680204,tw_2609891,8,mutual
tw_119256748,tw_14888584,8,mutual
tw_150347034,tw_25019166,8,mutual
tw_19493072,tw_69548480,8,mutual
tw_151495845,tw_165710921,8,mutual
tw_1268821,tw_5410072,8,mutual
tw_16187637,tw_171154131,8,mutual
tw_180463340,tw_18848018,8,mutual
tw_336847617,tw_383830013,8,mutual
tw_187744415,tw_311742646,8,mutual
tw_15526913,tw_18359352,8,mutual
tw_11587712,tw_216865677,8,mutual
tw_21219827,tw_27260086,8,mutual
tw_24560836,tw_6351572,8,mutual
tw_15111389,tw_23152989,8,mutual
tw_18581803,tw_258203336,8,mutual
tw_196667709,tw_21549924,8,mutual
tw_25376226,tw_43920492,8,mutual
tw_22275457,tw_22977989,8,mutual
tw_101204352,tw_96446770,8,mutual
tw_149657313,tw_96446770,8,mutual
tw_13058232,tw_13348,8,mutual
tw_285287229,tw_287859665,8,mutual
tw_161555365,tw_24641194,8,mutual
tw_276706356,tw_83417972,8,mutual
tw_325106566,tw_384621304,8,mutual
tw_126444583,tw_250303199,8,mutual
tw_10350,tw_10454572,8,mutual
tw_27740155,tw_52135300,8,mutual
tw_403996946,tw_512638904,8,mutual
tw_104352067,tw_71383220,8,mutual
tw_1081,tw_3475,8,mutual
tw_309366491,tw_96848570,8,mutual
tw_181701688,tw_235973086,8,mutual
tw_111749042,tw_32630330,8,mutual
tw_165411431,tw_17915692,8,mutual
tw_147340798,tw_158116443,8,mutual
tw_291245327,tw_360094552,8,mutual
tw_15224867,tw_21414413,8,mutual
tw_190017453,tw_271224667,8,mutual
tw_146918923,tw_24036831,8,mutual
tw_19496137,tw_22602849,8,mutual
tw_239999923,tw_391596644,8,mutual
tw_13655472,tw_15029953,8,mutual
tw_354004333,tw_63207451,8,mutual
tw_133055665,tw_21362105,8,mutual
tw_156136958,tw_204089551,8,mutual
tw_145129229,tw_205979455,8,mutual
tw_161418822,tw_169925750,8,mutual
tw_3440721,tw_4071981,8,mutual
tw_34607950,tw_9567972,8,mutual
tw_350978314,tw_371087884,8,mutual
tw_20152005,tw_41172837,8,mutual
tw_225784456,tw_272124345,8,mutual
tw_14647570,tw_16895274,8,mutual
tw_21219827,tw_33597201,8,mutual
tw_151505240,tw_226014818,8,mutual
tw_134547857,tw_97251730,8,mutual
tw_16507692,tw_36198161,8,mutual
tw_1134701,tw_45416789,8,mutual
tw_25460763,tw_4197051,8,mutual
tw_180426950,tw_7436142,8,mutual
tw_21581503,tw_23503181,8,mutual
tw_5623612,tw_61598133,8,mutual
tw_44507340,tw_57425153,8,mutual
tw_15576928,tw_21796819,8,mutual
tw_190017453,tw_221405974,8,mutual
tw_16957273,tw_20152005,8,mutual
tw_21843378,tw_67191122,8,mutual
tw_4071981,tw_8541492,8,mutual
tw_119897041,tw_153784150,8,mutual
tw_13185852,tw_6608332,8,mutual
tw_212293329,tw_226570779,8,mutual
tw_19617190,tw_22872643,8,mutual
tw_1295001,tw_51303,8,mutual
tw_52330027,tw_8470732,8,mutual
tw_159223855,tw_25473689,8,mutual
tw_20342875,tw_93944893,8,mutual
tw_14248226,tw_199726254,8,mutual
tw_21603325,tw_6408382,8,mutual
tw_14180105,tw_14865059,8,mutual
tw_158862966,tw_20309234,8,mutual
tw_286012612,tw_43393512,8,mutual
tw_20340070,tw_239760107,8,mutual
tw_131601987,tw_204089551,8,mutual
tw_14589257,tw_18599061,8,mutual
tw_123715869,tw_317967511,8,mutual
tw_16577804,tw_170921507,8,mutual
tw_103598216,tw_2367911,8,mutual
tw_307458983,tw_440963134,8,mutual
tw_80837233,tw_85114893,8,mutual
tw_101612292,tw_14831118,8,mutual
tw_11348282,tw_30313925,8,mutual
tw_15702621,tw_34739121,8,mutual
tw_17552077,tw_22679419,8,mutual
tw_54107218,tw_7377812,8,mutual
tw_148995265,tw_35951614,8,mutual
tw_170395163,tw_18069427,8,mutual
tw_154544941,tw_208132323,8,mutual
tw_135218281,tw_447688115,8,mutual
tw_248224845,tw_66215789,8,mutual
tw_15279429,tw_89503894,8,mutual
tw_287564504,tw_37561615,8,mutual
tw_3359851,tw_9451052,8,mutual
tw_12298182,tw_22981846,8,mutual
tw_25952851,tw_97319539,8,mutual
tw_21181059,tw_30973292,8,mutual
tw_14267393,tw_36823,8,mutual
tw_14453798,tw_20436922,8,mutual
tw_15281911,tw_18393773,8,mutual
tw_325116715,tw_384347036,8,mutual
tw_12998732,tw_2779821,8,mutual
tw_258203336,tw_67818595,8,mutual
tw_133107046,tw_53221356,8,mutual
tw_14479720,tw_15649433,8,mutual
tw_204089551,tw_293353298,8,mutual
tw_121258930,tw_36385076,8,mutual
tw_263458488,tw_273120131,8,mutual
tw_127713437,tw_235780320,8,mutual
tw_16803215,tw_22587536,8,mutual
tw_166214735,tw_307150055,8,mutual
tw_163622256,tw_238201669,8,mutual
tw_15993038,tw_24049604,8,mutual
tw_26841335,tw_363426409,8,mutual
tw_14722311,tw_15813531,8,mutual
tw_10032112,tw_10454572,8,mutual
tw_14654965,tw_7157132,8,mutual
tw_16929559,tw_70736745,8,mutual
tw_14180231,tw_20661527,8,mutual
tw_16791717,tw_18917281,8,mutual
tw_4230121,tw_76027335,8,mutual
tw_16112634,tw_7377812,8,mutual
tw_14876672,tw_15111389,8,mutual
tw_188186842,tw_214117797,8,mutual
tw_161418822,tw_215343979,8,mutual
tw_16928541,tw_22411875,8,mutual
tw_15993650,tw_18776017,8,mutual
tw_169979375,tw_24529777,8,mutual
tw_15160273,tw_19300461,8,mutual
tw_14345566,tw_5391882,8,mutual
tw_354139446,tw_458845777,8,mutual
tw_16848203,tw_41172837,8,mutual
tw_24773177,tw_4282171,8,mutual
tw_100318079,tw_160237722,8,mutual
tw_5747502,tw_6408382,8,mutual
tw_13185852,tw_2525131,8,mutual
tw_3040621,tw_93905958,8,mutual
tw_17224642,tw_66761133,8,mutual
tw_288404606,tw_320140485,8,mutual
tw_245897154,tw_58368604,8,mutual
tw_175495158,tw_513540148,8,mutual
tw_12121162,tw_19479431,8,mutual
tw_282704372,tw_49105052,8,mutual
tw_202003,tw_41713,8,mutual
tw_16753853,tw_7377812,8,mutual
tw_294854135,tw_523832656,8,mutual
tw_14109485,tw_43529972,8,mutual
tw_12681982,tw_15375238,8,mutual
tw_15869453,tw_6633692,8,mutual
tw_130431562,tw_20668891,8,mutual
tw_16187637,tw_18791763,8,mutual
tw_21887420,tw_28124259,8,mutual
tw_260846408,tw_266182056,8,mutual
tw_16724361,tw_68801460,8,mutual
tw_274153775,tw_88097807,8,mutual
tw_14844734,tw_6408382,8,mutual
tw_16098603,tw_187744415,8,mutual
tw_325116715,tw_399651919,8,mutual
tw_141021153,tw_168688901,8,mutual
tw_178388060,tw_209506790,8,mutual
tw_165436952,tw_54432775,8,mutual
tw_17681513,tw_34378922,8,mutual
tw_15096859,tw_24239110,8,mutual
tw_15062727,tw_21796819,8,mutual
tw_11666142,tw_14837184,8,mutual
tw_259842341,tw_463952369,8,mutual
tw_13180092,tw_15383,8,mutual
tw_18776017,tw_24486637,8,mutual
tw_148745060,tw_175553601,8,mutual
tw_364917755,tw_383830013,8,mutual
tw_11907412,tw_5442012,8,mutual
tw_94881967,tw_98535426,8,mutual
tw_14575107,tw_56814021,8,mutual
tw_321949882,tw_83943787,8,mutual
tw_124296976,tw_38108292,8,mutual
tw_146918923,tw_167113443,8,mutual
tw_303643912,tw_397067160,8,mutual
tw_10545,tw_15396961,8,mutual
tw_4075231,tw_70078376,8,mutual
tw_134569487,tw_137156454,8,mutual
tw_33519870,tw_77345438,8,mutual
tw_209506790,tw_21549924,8,mutual
tw_15680204,tw_286639617,8,mutual
tw_356606395,tw_59785628,8,mutual
tw_299105597,tw_311840368,8,mutual
tw_115444551,tw_14922225,8,mutual
tw_172883064,tw_85102611,8,mutual
tw_169925750,tw_215343979,8,mutual
tw_3550301,tw_5650332,8,mutual
tw_59804598,tw_69029861,8,mutual
tw_14426487,tw_153087224,8,mutual
tw_463952369,tw_496438192,8,mutual
tw_202195505,tw_236627583,8,mutual
tw_47658184,tw_85102611,8,mutual
tw_14763,tw_22253,8,mutual
tw_13402072,tw_14269220,8,mutual
tw_15933910,tw_17469289,8,mutual
tw_17446621,tw_20015311,8,mutual
tw_172251288,tw_63207451,8,mutual
tw_20397258,tw_6080022,8,mutual
tw_262775327,tw_65047891,8,mutual
tw_10781842,tw_29173529,8,mutual
tw_169979375,tw_41304837,8,mutual
tw_14335880,tw_228747444,8,mutual
tw_17023344,tw_1879831,8,mutual
tw_151269051,tw_164811132,8,mutual
tw_15169116,tw_27062975,8,mutual
tw_21602564,tw_5736632,8,mutual
tw_188614087,tw_221752062,8,mutual
tw_116952434,tw_374936497,8,mutual
tw_15111389,tw_833571,8,mutual
tw_110146442,tw_215785630,8,mutual
tw_184637153,tw_238289569,8,mutual
tw_1175221,tw_3829151,8,mutual
tw_107830991,tw_151338729,8,mutual
tw_11348282,tw_33998183,8,mutual
tw_262952447,tw_369283865,8,mutual
tw_6478202,tw_9500062,8,mutual
tw_18023140,tw_78977078,8,mutual
tw_206923844,tw_301297627,8,mutual
tw_11696732,tw_78433570,8,mutual
tw_15853490,tw_19502592,8,mutual
tw_100581193,tw_151338729,8,mutual
tw_20315513,tw_9721792,8,mutual
tw_18886119,tw_18951737,8,mutual
tw_118825977,tw_66713854,8,mutual
tw_11161852,tw_8835652,8,mutual
tw_171649753,tw_52361963,8,mutual
tw_17026041,tw_70736745,8,mutual
tw_16929282,tw_17023277,8,mutual
tw_18776017,tw_261001122,8,mutual
tw_318434640,tw_339985764,8,mutual
tw_14950586,tw_36735522,8,mutual
tw_14837184,tw_15006743,8,mutual
tw_7423512,tw_9884622,8,mutual
tw_178804881,tw_19849160,8,mutual
tw_199010047,tw_204317520,8,mutual
tw_19493072,tw_56860418,8,mutual
tw_16886225,tw_35407584,8,mutual
tw_37601193,tw_38367197,8,mutual
tw_16433562,tw_16739711,8,mutual
tw_12681982,tw_5442012,8,mutual
tw_45445539,tw_9026642,8,mutual
tw_270231980,tw_297358566,8,mutual
tw_14609321,tw_69679166,8,mutual
tw_151269051,tw_151924135,8,mutual
tw_25984418,tw_61183568,8,mutual
tw_253167456,tw_325106566,8,mutual
tw_16501385,tw_16687014,8,mutual
tw_205017448,tw_221582075,8,mutual
tw_450839965,tw_56860418,8,mutual
tw_17006157,tw_19662630,8,mutual
tw_14650791,tw_177310174,8,mutual
tw_14160974,tw_16079941,8,mutual
tw_290427660,tw_41172837,8,mutual
tw_320995385,tw_519281688,8,mutual
tw_19566708,tw_385154183,8,mutual
tw_104066691,tw_61933836,8,mutual
tw_36253,tw_7400342,8,mutual
tw_15216860,tw_19040580,8,mutual
tw_10481072,tw_16956955,8,mutual
tw_146918923,tw_216665512,8,mutual
tw_14680747,tw_16334824,8,mutual
tw_17020962,tw_17587207,8,mutual
tw_14282153,tw_21792170,8,mutual
tw_16098603,tw_16848203,8,mutual
tw_111330891,tw_112939321,8,mutual
tw_16226181,tw_91480304,8,mutual
tw_4641021,tw_657863,8,mutual
tw_273452154,tw_360268721,8,mutual
tw_131047389,tw_44539907,8,mutual
tw_15883704,tw_82932549,8,mutual
tw_1072591,tw_45416789,8,mutual
tw_15119691,tw_18073212,8,mutual
tw_3040621,tw_8054392,8,mutual
tw_16048740,tw_24997470,8,mutual
tw_11348282,tw_127958577,8,mutual
tw_14139971,tw_271662759,8,mutual
tw_13462442,tw_7093352,8,mutual
tw_270673659,tw_378428747,8,mutual
tw_29906221,tw_6608332,8,mutual
tw_217796457,tw_336141383,8,mutual
tw_545020142,tw_92319025,8,mutual
tw_134246842,tw_77618627,8,mutual
tw_403119265,tw_9103242,8,mutual
tw_14193189,tw_14544190,8,mutual
tw_19091342,tw_82939511,8,mutual
tw_14193189,tw_18122642,8,mutual
tw_395663037,tw_479854996,8,mutual
tw_19678610,tw_321531042,8,mutual
tw_14585679,tw_93479887,8,mutual
tw_384103053,tw_92319025,8,mutual
tw_226629405,tw_79343670,8,mutual
tw_15653423,tw_188499505,8,mutual
tw_269485905,tw_83547873,8,mutual
tw_203338499,tw_85716069,8,mutual
tw_14654965,tw_61040299,8,mutual
tw_14443028,tw_15258562,8,mutual
tw_248044499,tw_9451052,8,mutual
tw_20273398,tw_42361118,8,mutual
tw_14691709,tw_30371903,8,mutual
tw_36999171,tw_8312422,8,mutual
tw_1084,tw_809760,8,mutual
tw_111749042,tw_20668891,8,mutual
tw_113058991,tw_202387543,8,mutual
tw_187744415,tw_66620040,8,mutual
tw_133107046,tw_79797834,8,mutual
tw_4620451,tw_814304,8,mutual
tw_100301510,tw_17088729,8,mutual
tw_17105214,tw_48027925,8,mutual
tw_132543607,tw_281238535,8,mutual
tw_16453996,tw_217932743,8,mutual
tw_18104752,tw_21600144,8,mutual
tw_14396204,tw_1859811,8,mutual
tw_124528830,tw_173732041,8,mutual
tw_139990251,tw_21697900,8,mutual
tw_15947277,tw_6374602,8,mutual
tw_22705686,tw_73019162,8,mutual
tw_374833275,tw_378428747,8,mutual
tw_354105472,tw_396944066,8,mutual
tw_121281725,tw_159629146,8,mutual
tw_138416662,tw_17221189,8,mutual
tw_3365291,tw_92359611,8,mutual
tw_23140494,tw_24942585,8,mutual
tw_135704870,tw_50275056,8,mutual
tw_18628082,tw_26033920,8,mutual
tw_201045271,tw_212293329,8,mutual
tw_19728966,tw_2694621,8,mutual
tw_370352650,tw_512896378,8,mutual
tw_113714296,tw_258677858,8,mutual
tw_262764726,tw_461410856,8,mutual
tw_1065921,tw_21901003,8,mutual
tw_144723989,tw_40717768,8,mutual
tw_16246996,tw_30981586,8,mutual
tw_262182509,tw_262340283,8,mutual
tw_11348282,tw_16876667,8,mutual
tw_112115650,tw_411701525,8,mutual
tw_108811740,tw_16356344,8,mutual
tw_2148071,tw_2172,8,mutual
tw_15006779,tw_862681,8,mutual
tw_134943586,tw_370958925,8,mutual
tw_24117694,tw_63273064,8,mutual
tw_118871841,tw_151269051,8,mutual
tw_643653,tw_767,8,mutual
tw_16522244,tw_59775073,8,mutual
tw_21848018,tw_25019166,8,mutual
tw_221010883,tw_46759611,8,mutual
tw_221405974,tw_385587514,8,mutual
tw_320995385,tw_360268721,8,mutual
tw_370352650,tw_374833275,8,mutual
tw_16928541,tw_22127274,8,mutual
tw_16112634,tw_42361118,8,mutual
tw_261001122,tw_89595997,8,mutual
tw_100318079,tw_123371682,8,mutual
tw_124528830,tw_204317520,8,mutual
tw_12044602,tw_20,8,mutual
tw_136745186,tw_21602564,8,mutual
tw_14589257,tw_28202547,8,mutual
tw_104209445,tw_20397258,8,mutual
tw_32423136,tw_80617430,8,mutual
tw_283306479,tw_307458983,8,mutual
tw_111164068,tw_85501252,8,mutual
tw_149538028,tw_157829215,8,mutual
tw_17941825,tw_19916625,8,mutual
tw_14038862,tw_18655633,8,mutual
tw_58714972,tw_7194892,8,mutual
tw_161954885,tw_205720784,8,mutual
tw_100581193,tw_404900280,8,mutual
tw_14165096,tw_15716046,8,mutual
tw_12681982,tw_19738805,8,mutual
tw_24049604,tw_7890392,8,mutual
tw_189898898,tw_96446770,8,mutual
tw_15083606,tw_16079941,8,mutual
tw_26929220,tw_67864340,8,mutual
tw_16312576,tw_7744592,8,mutual
tw_14927276,tw_25787929,8,mutual
tw_10781842,tw_38367197,8,mutual
tw_14654965,tw_34068984,8,mutual
tw_116807493,tw_18021714,8,mutual
tw_58462957,tw_7092102,8,mutual
tw_42537356,tw_60970625,8,mutual
tw_28933226,tw_37214134,8,mutual
tw_258203336,tw_290427660,8,mutual
tw_214328887,tw_439788025,8,mutual
tw_127973392,tw_9431932,8,mutual
tw_136046012,tw_188108667,8,mutual
tw_17673,tw_18742918,8,mutual
tw_104301012,tw_156027745,8,mutual
tw_61475880,tw_71383220,8,mutual
tw_233220322,tw_235780320,8,mutual
tw_20734751,tw_29304278,8,mutual
tw_300385517,tw_307721313,8,mutual
tw_26000424,tw_34739121,8,mutual
tw_24081780,tw_506688854,8,mutual
tw_211614808,tw_87044829,8,mutual
tw_200017282,tw_74294087,8,mutual
tw_14443028,tw_7670202,8,mutual
tw_131537442,tw_137156454,8,mutual
tw_13461662,tw_18849368,8,mutual
tw_18776017,tw_282247392,8,mutual
tw_3246931,tw_96848570,8,mutual
tw_155969606,tw_25952851,8,mutual
tw_128559307,tw_25680767,8,mutual
tw_194516580,tw_208541451,8,mutual
tw_113859309,tw_134943586,8,mutual
tw_18720204,tw_24844163,8,mutual
tw_184637153,tw_25339125,8,mutual
tw_172883064,tw_90850337,8,mutual
tw_172542995,tw_52135300,8,mutual
tw_335903825,tw_42243120,8,mutual
tw_54282139,tw_6633692,8,mutual
tw_222221274,tw_22705686,8,mutual
tw_117177831,tw_234169190,8,mutual
tw_178874748,tw_241211254,8,mutual
tw_18559380,tw_34421926,8,mutual
tw_20291791,tw_33423401,8,mutual
tw_112939321,tw_494852324,8,mutual
tw_19245182,tw_47161442,8,mutual
tw_16190278,tw_24581397,8,mutual
tw_114832528,tw_155951259,8,mutual
tw_274153775,tw_394263193,8,mutual
tw_107512718,tw_188614087,8,mutual
tw_17280792,tw_52866725,8,mutual
tw_188614087,tw_204446054,8,mutual
tw_18890465,tw_21625307,8,mutual
tw_196680777,tw_494852324,8,mutual
tw_19148708,tw_21208444,8,mutual
tw_18438362,tw_39680464,8,mutual
tw_339943969,tw_356447837,8,mutual
tw_440341213,tw_440963134,8,mutual
tw_15097618,tw_16025098,8,mutual
tw_19104727,tw_22080450,8,mutual
tw_172883064,tw_192692732,8,mutual
tw_307121607,tw_367946968,8,mutual
tw_257145854,tw_257668899,8,mutual
tw_286012612,tw_86852135,8,mutual
tw_16650023,tw_18804081,8,mutual
tw_19647878,tw_48463781,8,mutual
tw_18655633,tw_41172837,8,mutual
tw_251757878,tw_281238535,8,mutual
tw_11740902,tw_15666380,8,mutual
tw_16956008,tw_57046177,8,mutual
tw_18176640,tw_36198161,8,mutual
tw_252887163,tw_384621304,8,mutual
tw_15102849,tw_52758395,8,mutual
tw_16028750,tw_82963512,8,mutual
tw_14870178,tw_17280792,8,mutual
tw_20904050,tw_678953,8,mutual
tw_117394273,tw_25376226,8,mutual
tw_20397258,tw_94414805,8,mutual
tw_13820672,tw_138416662,8,mutual
tw_15736190,tw_17636405,8,mutual
tw_288231953,tw_290656947,8,mutual
tw_35722372,tw_43345820,8,mutual
tw_104201057,tw_152137231,8,mutual
tw_354375115,tw_479854996,8,mutual
tw_14229141,tw_151060603,8,mutual
tw_784912,tw_8315692,8,mutual
tw_53221356,tw_93479887,8,mutual
tw_13275962,tw_18021714,8,mutual
tw_13348,tw_2529971,8,mutual
tw_20447194,tw_254442689,8,mutual
tw_115444551,tw_16507692,8,mutual
tw_111749042,tw_31455711,8,mutual
tw_188108667,tw_235973086,8,mutual
tw_25598800,tw_72245548,8,mutual
tw_343051634,tw_349872060,8,mutual
tw_17552077,tw_21195122,8,mutual
tw_21970278,tw_22679419,8,mutual
tw_11461102,tw_14559570,8,mutual
tw_10350,tw_20,8,mutual
tw_25952851,tw_30957034,8,mutual
tw_14453798,tw_17037417,8,mutual
tw_148745060,tw_430268163,8,mutual
tw_4119741,tw_749863,8,mutual
tw_234526497,tw_26422087,8,mutual
tw_15096859,tw_19802879,8,mutual
tw_169112757,tw_30484440,8,mutual
tw_110880380,tw_16674726,8,mutual
tw_14038862,tw_79939283,8,mutual
tw_14224219,tw_22556717,8,mutual
tw_24117694,tw_26161908,8,mutual
tw_22679419,tw_40713842,8,mutual
tw_3839,tw_5702,8,mutual
tw_30426021,tw_315868674,8,mutual
tw_60033,tw_68003,8,mutual
tw_14293310,tw_18691824,8,mutual
tw_112939321,tw_247823881,8,mutual
tw_295355360,tw_307121607,8,mutual
tw_270449528,tw_88323281,8,mutual
tw_23822446,tw_75165115,8,mutual
tw_158604849,tw_324660438,8,mutual
tw_3475,tw_5763262,8,mutual
tw_17093617,tw_21186125,8,mutual
tw_18826638,tw_4113261,8,mutual
tw_16956087,tw_17023344,8,mutual
tw_272570677,tw_61933836,8,mutual
tw_105035129,tw_74440332,8,mutual
tw_216088014,tw_248883350,8,mutual
tw_16065736,tw_22411875,8,mutual
tw_17006157,tw_807095,8,mutual
tw_12127832,tw_89483328,8,mutual
tw_123371682,tw_151495845,8,mutual
tw_224309765,tw_350322420,8,mutual
tw_27050042,tw_52695031,8,mutual
tw_16312576,tw_22207520,8,mutual
tw_16245822,tw_16669075,8,mutual
tw_341566421,tw_399769234,8,mutual
tw_174639962,tw_288485704,8,mutual
tw_257372581,tw_60650344,8,mutual
tw_14831118,tw_292896302,8,mutual
tw_17026981,tw_59157393,8,mutual
tw_30313925,tw_9624742,8,mutual
tw_284745621,tw_300385517,8,mutual
tw_17064600,tw_70587360,8,mutual
tw_46537966,tw_79939283,8,mutual
tw_6351572,tw_8115852,8,mutual
tw_336141383,tw_364566412,8,mutual
tw_1175221,tw_15865878,8,mutual
tw_248807431,tw_72915249,8,mutual
tw_14229141,tw_14869988,8,mutual
tw_21380640,tw_82617725,8,mutual
tw_13185852,tw_14654965,8,mutual
tw_162123733,tw_168224294,8,mutual
tw_158116443,tw_20870216,8,mutual
tw_15653423,tw_19519349,8,mutual
tw_116807493,tw_20935355,8,mutual
tw_20488611,tw_25339125,8,mutual
tw_23179034,tw_47161442,8,mutual
tw_108298982,tw_53496283,8,mutual
tw_39234189,tw_74697858,8,mutual
tw_12741,tw_684983,8,mutual
tw_170702519,tw_184097849,8,mutual
tw_19732725,tw_22831657,8,mutual
tw_20436922,tw_31067157,8,mutual
tw_13687132,tw_9451052,8,mutual
tw_308103112,tw_384621304,8,mutual
tw_153784150,tw_18194898,8,mutual
tw_44507340,tw_92591481,8,mutual
tw_14180231,tw_217932743,8,mutual
tw_292030309,tw_292915903,8,mutual
tw_221005623,tw_248108296,8,mutual
tw_17093617,tw_29844579,8,mutual
tw_13837812,tw_298038575,8,mutual
tw_134548250,tw_88097807,8,mutual
tw_108298982,tw_118871841,8,mutual
tw_19102458,tw_93969417,8,mutual
tw_19040580,tw_231893190,8,mutual
tw_19371099,tw_83857172,8,mutual
tw_100318079,tw_307458983,8,mutual
tw_14632458,tw_43287595,8,mutual
tw_16069548,tw_81147434,8,mutual
tw_30459968,tw_34701524,8,mutual
tw_121537720,tw_16028750,8,mutual
tw_141861462,tw_193545258,8,mutual
tw_11180212,tw_15102849,8,mutual
tw_25421732,tw_85501252,8,mutual
tw_14306648,tw_372316916,8,mutual
tw_18753000,tw_20360524,8,mutual
tw_30680870,tw_324061899,8,mutual
tw_14424667,tw_75165115,8,mutual
tw_151495845,tw_200559228,8,mutual
tw_17116707,tw_221036078,8,mutual
tw_175495158,tw_404900280,8,mutual
tw_14672552,tw_19040580,8,mutual
tw_14763,tw_646533,8,mutual
tw_27585831,tw_48964542,8,mutual
tw_14749070,tw_2384071,8,mutual
tw_18753000,tw_275353050,8,mutual
tw_18804081,tw_82208992,8,mutual
tw_17280792,tw_22872643,8,mutual
tw_48621884,tw_74440332,8,mutual
tw_11884732,tw_824168,8,mutual
tw_20203701,tw_28192145,8,mutual
tw_16715140,tw_6016062,8,mutual
tw_50275056,tw_5442012,8,mutual
tw_119171551,tw_373164918,8,mutual
tw_26033920,tw_3721461,8,mutual
tw_135704870,tw_37087096,8,mutual
tw_16335102,tw_49682544,8,mutual
tw_178388060,tw_3359851,8,mutual
tw_116807493,tw_18581803,8,mutual
tw_109635031,tw_17542355,8,mutual
tw_16461070,tw_2230871,8,mutual
tw_13967652,tw_25952851,8,mutual
tw_121825928,tw_90779436,8,mutual
tw_20471349,tw_31808762,8,mutual
tw_17092592,tw_25376226,8,mutual
tw_10781842,tw_166732373,8,mutual
tw_236627583,tw_350322420,8,mutual
tw_14691709,tw_14799177,8,mutual
tw_24585498,tw_77007853,8,mutual
tw_16040961,tw_27167977,8,mutual
tw_79797834,tw_93906304,8,mutual
tw_108719642,tw_42361118,8,mutual
tw_301726492,tw_536893070,8,mutual
tw_2735631,tw_33423,8,mutual
tw_187144700,tw_20273398,8,mutual
tw_13504092,tw_18438362,8,mutual
tw_26846571,tw_51564922,8,mutual
tw_168220987,tw_279787626,8,mutual
tw_14575846,tw_17214479,8,mutual
tw_191280595,tw_83417972,8,mutual
tw_319020952,tw_347412328,8,mutual
tw_116807493,tw_94414805,8,mutual
tw_7872262,tw_88109378,8,mutual
tw_14498387,tw_21195122,8,mutual
